year,week_end_date,geography,age_group,sex,observed,expected,excess
2023,2023-09-10,England,75-79,male,171,170,1
2023,2023-09-10,England,75-79,people,334,331,3
2023,2023-09-10,England,80-84,female,251,241,10
2023,2023-09-10,England,80-84,male,263,255,8
2023,2023-09-10,England,80-84,people,514,497,17
2023,2023-09-10,England,85-89,female,238,242,-4
2023,2023-09-10,England,85-89,male,268,257,11
2023,2023-09-10,England,85-89,people,506,499,7
2023,2023-09-10,England,90+,female,318,317,1
2023,2023-09-10,England,90+,male,323,335,-12
2023,2023-09-10,England,90+,people,641,652,-11
2023,2023-09-10,England,All ages,female,1266,1255,11
2023,2023-09-10,England,All ages,male,1343,1327,16
2023,2023-09-10,England,All ages,people,2609,2582,27
2023,2023-09-10,England and Wales,0-29,female,18,17,1
2023,2023-09-10,England and Wales,0-29,male,19,18,1
2023,2023-09-10,England and Wales,0-29,people,37,34,3
2023,2023-09-10,England and Wales,30-44,female,16,17,-1
2023,2023-09-10,England and Wales,30-44,male,17,17,-0
2023,2023-09-10,England and Wales,30-44,people,33,34,-1
2023,2023-09-10,England and Wales,45-49,female,12,11,1
2023,2023-09-10,England and Wales,45-49,male,12,12,0
2023,2023-09-10,England and Wales,45-49,people,24,23,1
2023,2023-09-10,England and Wales,50-54,female,19,18,1
2023,2023-09-10,England and Wales,50-54,male,19,19,-0
2023,2023-09-10,England and Wales,50-54,people,38,38,0
2023,2023-09-10,England and Wales,55-59,female,29,29,-0
2023,2023-09-10,England and Wales,55-59,male,32,31,1
2023,2023-09-10,England and Wales,55-59,people,61,60,1
2023,2023-09-10,England and Wales,60-64,female,45,44,1
2023,2023-09-10,England and Wales,60-64,male,48,46,2
2023,2023-09-10,England and Wales,60-64,people,93,90,3
2023,2023-09-10,England and Wales,65-69,female,67,67,0
2023,2023-09-10,England and Wales,65-69,male,72,71,1
2023,2023-09-10,England and Wales,65-69,people,139,137,2
2023,2023-09-10,England and Wales,70-74,female,105,106,-1
2023,2023-09-10,England and Wales,70-74,male,115,113,2
2023,2023-09-10,England and Wales,70-74,people,220,219,1
2023,2023-09-10,England and Wales,75-79,female,171,169,2
2023,2023-09-10,England and Wales,75-79,male,179,179,-0
2023,2023-09-10,England and Wales,75-79,people,350,349,1
2023,2023-09-10,England and Wales,80-84,female,264,254,10
2023,2023-09-10,England and Wales,80-84,male,276,269,7
2023,2023-09-10,England and Wales,80-84,people,540,523,17
2023,2023-09-10,England and Wales,85-89,female,251,255,-4
2023,2023-09-10,England and Wales,85-89,male,282,270,12
2023,2023-09-10,England and Wales,85-89,people,533,525,8
2023,2023-09-10,England and Wales,90+,female,336,334,2
2023,2023-09-10,England and Wales,90+,male,341,353,-12
2023,2023-09-10,England and Wales,90+,people,677,687,-10
2023,2023-09-10,England and Wales,All ages,female,1333,1321,12
2023,2023-09-10,England and Wales,All ages,male,1412,1398,14
2023,2023-09-10,England and Wales,All ages,people,2745,2719,26
2023,2023-09-10,Wales,0-29,female,1,1,0
2023,2023-09-10,Wales,0-29,male,1,1,0
2023,2023-09-10,Wales,0-29,people,2,2,0
2023,2023-09-10,Wales,30-44,female,1,1,0
2023,2023-09-10,Wales,30-44,male,1,1,0
2023,2023-09-10,Wales,30-44,people,2,2,0
2023,2023-09-10,Wales,45-49,female,1,1,0
2023,2023-09-10,Wales,45-49,male,1,1,0
2023,2023-09-10,Wales,45-49,people,2,1,1
2023,2023-09-10,Wales,50-54,female,1,1,0
2023,2023-09-10,Wales,50-54,male,1,1,0
2023,2023-09-10,Wales,50-54,people,2,2,0
2023,2023-09-10,Wales,55-59,female,1,1,-0
2023,2023-09-10,Wales,55-59,male,2,2,0
2023,2023-09-10,Wales,55-59,people,3,3,-0
2023,2023-09-10,Wales,60-64,female,2,2,-0
2023,2023-09-10,Wales,60-64,male,2,2,-0
2023,2023-09-10,Wales,60-64,people,4,5,-1
2023,2023-09-10,Wales,65-69,female,3,3,-0
2023,2023-09-10,Wales,65-69,male,3,4,-1
2023,2023-09-10,Wales,65-69,people,6,7,-1
2023,2023-09-10,Wales,70-74,female,5,5,-0
2023,2023-09-10,Wales,70-74,male,5,6,-1
2023,2023-09-10,Wales,70-74,people,10,11,-1
2023,2023-09-10,Wales,75-79,female,8,9,-1
2023,2023-09-10,Wales,75-79,male,8,9,-1
2023,2023-09-10,Wales,75-79,people,16,18,-2
2023,2023-09-10,Wales,80-84,female,13,13,0
2023,2023-09-10,Wales,80-84,male,13,14,-1
2023,2023-09-10,Wales,80-84,people,26,26,-0
2023,2023-09-10,Wales,85-89,female,13,13,0
2023,2023-09-10,Wales,85-89,male,14,14,0
2023,2023-09-10,Wales,85-89,people,27,27,0
2023,2023-09-10,Wales,90+,female,18,17,1
2023,2023-09-10,Wales,90+,male,18,18,0
2023,2023-09-10,Wales,90+,people,36,35,1
2023,2023-09-10,Wales,All ages,female,67,67,0
2023,2023-09-10,Wales,All ages,male,69,71,-2
2023,2023-09-10,Wales,All ages,people,136,137,-1
2023,2023-09-17,England,0-29,female,17,16,1
2023,2023-09-17,England,0-29,male,16,17,-1
2023,2023-09-17,England,0-29,people,33,33,0
2023,2023-09-17,England,30-44,female,16,16,0
2023,2023-09-17,England,30-44,male,17,17,0
2023,2023-09-17,England,30-44,people,33,32,1
2023,2023-09-17,England,45-49,female,11,11,0
2023,2023-09-17,England,45-49,male,11,11,-0
2023,2023-09-17,England,45-49,people,22,22,0
2023,2023-09-17,England,50-54,female,18,18,0
2023,2023-09-17,England,50-54,male,19,19,0
2023,2023-09-17,England,50-54,people,37,36,1
2023,2023-09-17,England,55-59,female,28,28,0
2023,2023-09-17,England,55-59,male,30,30,0
2023,2023-09-17,England,55-59,people,58,58,0
2023,2023-09-17,England,60-64,female,41,42,-1
2023,2023-09-17,England,60-64,male,42,44,-2
2023,2023-09-17,England,60-64,people,83,87,-4
2023,2023-09-17,England,65-69,female,63,64,-1
2023,2023-09-17,England,65-69,male,66,68,-2
2023,2023-09-17,England,65-69,people,129,132,-3
2023,2023-09-17,England,70-74,female,103,101,2
2023,2023-09-17,England,70-74,male,110,107,3
2023,2023-09-17,England,70-74,people,213,208,5
2023,2023-09-17,England,75-79,female,166,161,5
2023,2023-09-17,England,75-79,male,177,171,6
2023,2023-09-17,England,75-79,people,343,332,11
2023,2023-09-17,England,80-84,female,242,242,0
2023,2023-09-17,England,80-84,male,237,256,-19
2023,2023-09-17,England,80-84,people,479,498,-19
2023,2023-09-17,England,85-89,female,253,243,10
2023,2023-09-17,England,85-89,male,257,257,-0
2023,2023-09-17,England,85-89,people,510,500,10
2023,2023-09-17,England,90+,female,307,318,-11
2023,2023-09-17,England,90+,male,348,336,12
2023,2023-09-17,England,90+,people,655,654,1
2023,2023-09-17,England,All ages,female,1265,1257,8
2023,2023-09-17,England,All ages,male,1330,1330,-0
2023,2023-09-17,England,All ages,people,2595,2588,7
2023,2023-09-17,England and Wales,0-29,female,18,17,1
2023,2023-09-17,England and Wales,0-29,male,17,18,-1
2023,2023-09-17,England and Wales,0-29,people,35,34,1
2023,2023-09-17,England and Wales,30-44,female,17,17,0
2023,2023-09-17,England and Wales,30-44,male,18,18,0
2023,2023-09-17,England and Wales,30-44,people,35,34,1
2023,2023-09-17,England and Wales,45-49,female,12,11,1
2023,2023-09-17,England and Wales,45-49,male,12,12,0
2023,2023-09-17,England and Wales,45-49,people,24,23,1
2023,2023-09-17,England and Wales,50-54,female,19,18,1
2023,2023-09-17,England and Wales,50-54,male,20,20,0
2023,2023-09-17,England and Wales,50-54,people,39,38,1
2023,2023-09-17,England and Wales,55-59,female,29,29,-0
2023,2023-09-17,England and Wales,55-59,male,32,31,1
2023,2023-09-17,England and Wales,55-59,people,61,61,0
2023,2023-09-17,England and Wales,60-64,female,43,44,-1
2023,2023-09-17,England and Wales,60-64,male,44,47,-3
2023,2023-09-17,England and Wales,60-64,people,87,91,-4
2023,2023-09-17,England and Wales,65-69,female,67,67,-0
2023,2023-09-17,England and Wales,65-69,male,70,71,-1
2023,2023-09-17,England and Wales,65-69,people,137,139,-2
2023,2023-09-17,England and Wales,70-74,female,109,107,2
2023,2023-09-17,England and Wales,70-74,male,116,113,3
2023,2023-09-17,England and Wales,70-74,people,225,219,6
2023,2023-09-17,England and Wales,75-79,female,175,170,5
2023,2023-09-17,England and Wales,75-79,male,186,180,6
2023,2023-09-17,England and Wales,75-79,people,361,349,12
2023,2023-09-17,England and Wales,80-84,female,254,255,-1
2023,2023-09-17,England and Wales,80-84,male,251,270,-19
2023,2023-09-17,England and Wales,80-84,people,505,524,-19
2023,2023-09-17,England and Wales,85-89,female,267,256,11
2023,2023-09-17,England and Wales,85-89,male,270,271,-1
2023,2023-09-17,England and Wales,85-89,people,537,527,10
2023,2023-09-17,England and Wales,90+,female,325,335,-10
2023,2023-09-17,England and Wales,90+,male,367,354,13
2023,2023-09-17,England and Wales,90+,people,692,689,3
2023,2023-09-17,England and Wales,All ages,female,1335,1324,11
2023,2023-09-17,England and Wales,All ages,male,1403,1401,2
2023,2023-09-17,England and Wales,All ages,people,2738,2725,13
2023,2023-09-17,Wales,0-29,female,1,1,0
2023,2023-09-17,Wales,0-29,male,1,1,0
2023,2023-09-17,Wales,0-29,people,2,2,0
2023,2023-09-17,Wales,30-44,female,1,1,0
2023,2023-09-17,Wales,30-44,male,1,1,0
2023,2023-09-17,Wales,30-44,people,2,2,0
2023,2023-09-17,Wales,45-49,female,1,1,0
2023,2023-09-17,Wales,45-49,male,1,1,0
2023,2023-09-17,Wales,45-49,people,2,1,1
2023,2023-09-17,Wales,50-54,female,1,1,0
2023,2023-09-17,Wales,50-54,male,1,1,0
2023,2023-09-17,Wales,50-54,people,2,2,0
2023,2023-09-17,Wales,55-59,female,1,1,-0
2023,2023-09-17,Wales,55-59,male,2,2,0
2023,2023-09-17,Wales,55-59,people,3,3,-0
2023,2023-09-17,Wales,60-64,female,2,2,-0
2023,2023-09-17,Wales,60-64,male,2,2,-0
2023,2023-09-17,Wales,60-64,people,4,5,-1
2023,2023-09-17,Wales,65-69,female,4,3,1
2023,2023-09-17,Wales,65-69,male,4,4,0
2023,2023-09-17,Wales,65-69,people,8,7,1
2023,2023-09-17,Wales,70-74,female,6,5,1
2023,2023-09-17,Wales,70-74,male,6,6,0
2023,2023-09-17,Wales,70-74,people,12,11,1
2023,2023-09-17,Wales,75-79,female,9,9,0
2023,2023-09-17,Wales,75-79,male,9,9,-0
2023,2023-09-17,Wales,75-79,people,18,18,0
2023,2023-09-17,Wales,80-84,female,12,13,-1
2023,2023-09-17,Wales,80-84,male,14,14,0
2023,2023-09-17,Wales,80-84,people,26,26,-0
2023,2023-09-17,Wales,85-89,female,14,13,1
2023,2023-09-17,Wales,85-89,male,13,14,-1
2023,2023-09-17,Wales,85-89,people,27,27,0
2023,2023-09-17,Wales,90+,female,18,17,1
2023,2023-09-17,Wales,90+,male,19,18,1
2023,2023-09-17,Wales,90+,people,37,35,2
2023,2023-09-17,Wales,All ages,female,70,67,3
2023,2023-09-17,Wales,All ages,male,73,71,2
2023,2023-09-17,Wales,All ages,people,143,138,5
2023,2023-09-24,England,0-29,female,16,16,-0
2023,2023-09-24,England,0-29,male,18,17,1
2023,2023-09-24,England,0-29,people,34,33,1
2023,2023-09-24,England,30-44,female,16,16,-0
2023,2023-09-24,England,30-44,male,17,17,0
2023,2023-09-24,England,30-44,people,33,33,-0
2023,2023-09-24,England,45-49,female,11,11,0
2023,2023-09-24,England,45-49,male,11,11,-0
2023,2023-09-24,England,45-49,people,22,22,0
2023,2023-09-24,England,50-54,female,18,17,1
2023,2023-09-24,England,50-54,male,18,18,-0
2023,2023-09-24,England,50-54,people,36,36,0
2023,2023-09-24,England,55-59,female,26,28,-2
2023,2023-09-24,England,55-59,male,33,29,4
2023,2023-09-24,England,55-59,people,59,57,2
2023,2023-09-24,England,60-64,female,42,42,0
2023,2023-09-24,England,60-64,male,46,44,2
2023,2023-09-24,England,60-64,people,88,86,2
2023,2023-09-24,England,65-69,female,63,64,-1
2023,2023-09-24,England,65-69,male,72,67,5
2023,2023-09-24,England,65-69,people,135,131,4
2023,2023-09-24,England,70-74,female,99,103,-4
2023,2023-09-24,England,70-74,male,102,109,-7
2023,2023-09-24,England,70-74,people,201,212,-11
2023,2023-09-24,England,75-79,female,178,164,14
2023,2023-09-24,England,75-79,male,179,174,5
2023,2023-09-24,England,75-79,people,357,338,19
2023,2023-09-24,England,80-84,female,240,247,-7
2023,2023-09-24,England,80-84,male,254,261,-7
2023,2023-09-24,England,80-84,people,494,508,-14
2023,2023-09-24,England,85-89,female,243,248,-5
2023,2023-09-24,England,85-89,male,258,262,-4
2023,2023-09-24,England,85-89,people,501,510,-9
2023,2023-09-24,England,90+,female,328,324,4
2023,2023-09-24,England,90+,male,318,343,-25
2023,2023-09-24,England,90+,people,646,667,-21
2023,2023-09-24,England,All ages,female,1280,1283,-3
2023,2023-09-24,England,All ages,male,1326,1357,-31
2023,2023-09-24,England,All ages,people,2606,2640,-34
2023,2023-09-24,England and Wales,0-29,female,17,17,-0
2023,2023-09-24,England and Wales,0-29,male,19,18,1
2023,2023-09-24,England and Wales,0-29,people,36,35,1
2023,2023-09-24,England and Wales,30-44,female,17,17,0
2023,2023-09-24,England and Wales,30-44,male,18,18,0
2023,2023-09-24,England and Wales,30-44,people,35,35,0
2023,2023-09-24,England and Wales,45-49,female,12,11,1
2023,2023-09-24,England and Wales,45-49,male,12,12,0
2023,2023-09-24,England and Wales,45-49,people,24,23,1
2023,2023-09-24,England and Wales,50-54,female,19,18,1
2023,2023-09-24,England and Wales,50-54,male,19,19,-0
2023,2023-09-24,England and Wales,50-54,people,38,38,0
2023,2023-09-24,England and Wales,55-59,female,28,29,-1
2023,2023-09-24,England and Wales,55-59,male,35,31,4
2023,2023-09-24,England and Wales,55-59,people,63,60,3
2023,2023-09-24,England and Wales,60-64,female,44,44,-0
2023,2023-09-24,England and Wales,60-64,male,48,47,1
2023,2023-09-24,England and Wales,60-64,people,92,91,1
2023,2023-09-24,England and Wales,65-69,female,66,67,-1
2023,2023-09-24,England and Wales,65-69,male,75,71,4
2023,2023-09-24,England and Wales,65-69,people,141,138,3
2023,2023-09-24,England and Wales,70-74,female,104,109,-5
2023,2023-09-24,England and Wales,70-74,male,108,115,-7
2023,2023-09-24,England and Wales,70-74,people,212,224,-12
2023,2023-09-24,England and Wales,75-79,female,187,173,14
2023,2023-09-24,England and Wales,75-79,male,188,183,5
2023,2023-09-24,England and Wales,75-79,people,375,356,19
2023,2023-09-24,England and Wales,80-84,female,253,260,-7
2023,2023-09-24,England and Wales,80-84,male,268,275,-7
2023,2023-09-24,England and Wales,80-84,people,521,535,-14
2023,2023-09-24,England and Wales,85-89,female,256,261,-5
2023,2023-09-24,England and Wales,85-89,male,272,276,-4
2023,2023-09-24,England and Wales,85-89,people,528,537,-9
2023,2023-09-24,England and Wales,90+,female,345,341,4
2023,2023-09-24,England and Wales,90+,male,336,361,-25
2023,2023-09-24,England and Wales,90+,people,681,702,-21
2023,2023-09-24,England and Wales,All ages,female,1348,1351,-3
2023,2023-09-24,England and Wales,All ages,male,1398,1429,-31
2023,2023-09-24,England and Wales,All ages,people,2746,2780,-34
2023,2023-09-24,Wales,0-29,female,1,1,0
2023,2023-09-24,Wales,0-29,male,1,1,0
2023,2023-09-24,Wales,0-29,people,2,2,0
2023,2023-09-24,Wales,30-44,female,1,1,0
2023,2023-09-24,Wales,30-44,male,1,1,0
2023,2023-09-24,Wales,30-44,people,2,2,0
2023,2023-09-24,Wales,45-49,female,1,1,0
2023,2023-09-24,Wales,45-49,male,1,1,0
2023,2023-09-24,Wales,45-49,people,2,1,1
2023,2023-09-24,Wales,50-54,female,1,1,0
2023,2023-09-24,Wales,50-54,male,1,1,0
2023,2023-09-24,Wales,50-54,people,2,2,0
2023,2023-09-24,Wales,55-59,female,2,1,1
2023,2023-09-24,Wales,55-59,male,2,2,0
2023,2023-09-24,Wales,55-59,people,4,3,1
2023,2023-09-24,Wales,60-64,female,2,2,-0
2023,2023-09-24,Wales,60-64,male,2,2,-0
2023,2023-09-24,Wales,60-64,people,4,5,-1
2023,2023-09-24,Wales,65-69,female,3,3,-0
2023,2023-09-24,Wales,65-69,male,3,4,-1
2023,2023-09-24,Wales,65-69,people,6,7,-1
2023,2023-09-24,Wales,70-74,female,5,5,-0
2023,2023-09-24,Wales,70-74,male,6,6,0
2023,2023-09-24,Wales,70-74,people,11,11,-0
2023,2023-09-24,Wales,75-79,female,9,9,0
2023,2023-09-24,Wales,75-79,male,9,9,-0
2023,2023-09-24,Wales,75-79,people,18,18,0
2023,2023-09-24,Wales,80-84,female,13,13,-0
2023,2023-09-24,Wales,80-84,male,14,14,0
2023,2023-09-24,Wales,80-84,people,27,27,0
2023,2023-09-24,Wales,85-89,female,13,13,-0
2023,2023-09-24,Wales,85-89,male,14,14,0
2023,2023-09-24,Wales,85-89,people,27,27,-0
2023,2023-09-24,Wales,90+,female,17,17,-0
2023,2023-09-24,Wales,90+,male,18,18,-0
2023,2023-09-24,Wales,90+,people,35,35,-0
2023,2023-09-24,Wales,All ages,female,68,68,-0
2023,2023-09-24,Wales,All ages,male,72,72,-0
2023,2023-09-24,Wales,All ages,people,140,140,-0
2023,2023-10-01,England,0-29,female,16,16,-0
2023,2023-10-01,England,0-29,male,17,17,0
2023,2023-10-01,England,0-29,people,33,33,0
2023,2023-10-01,England,30-44,female,16,16,0
2023,2023-10-01,England,30-44,male,17,17,0
2023,2023-10-01,England,30-44,people,33,33,0
2023,2023-10-01,England,45-49,female,10,11,-1
2023,2023-10-01,England,45-49,male,11,11,-0
2023,2023-10-01,England,45-49,people,21,22,-1
2023,2023-10-01,England,50-54,female,16,18,-2
2023,2023-10-01,England,50-54,male,20,19,1
2023,2023-10-01,England,50-54,people,36,36,-0
2023,2023-10-01,England,55-59,female,27,28,-1
2023,2023-10-01,England,55-59,male,29,30,-1
2023,2023-10-01,England,55-59,people,56,58,-2
2023,2023-10-01,England,60-64,female,42,42,-0
2023,2023-10-01,England,60-64,male,46,44,2
2023,2023-10-01,England,60-64,people,88,87,1
2023,2023-10-01,England,65-69,female,66,64,2
2023,2023-10-01,England,65-69,male,65,68,-3
2023,2023-10-01,England,65-69,people,131,132,-1
2023,2023-10-01,England,70-74,female,103,102,1
2023,2023-10-01,England,70-74,male,105,108,-3
2023,2023-10-01,England,70-74,people,208,211,-3
2023,2023-10-01,England,75-79,female,158,163,-5
2023,2023-10-01,England,75-79,male,187,172,15
2023,2023-10-01,England,75-79,people,345,335,10
2023,2023-10-01,England,80-84,female,244,245,-1
2023,2023-10-01,England,80-84,male,249,259,-10
2023,2023-10-01,England,80-84,people,493,503,-10
2023,2023-10-01,England,85-89,female,248,246,2
2023,2023-10-01,England,85-89,male,278,260,18
2023,2023-10-01,England,85-89,people,526,506,20
2023,2023-10-01,England,90+,female,304,321,-17
2023,2023-10-01,England,90+,male,311,340,-29
2023,2023-10-01,England,90+,people,615,661,-46
2023,2023-10-01,England,All ages,female,1250,1271,-21
2023,2023-10-01,England,All ages,male,1335,1345,-10
2023,2023-10-01,England,All ages,people,2585,2616,-31
2023,2023-10-01,England and Wales,0-29,female,17,17,0
2023,2023-10-01,England and Wales,0-29,male,18,18,0
2023,2023-10-01,England and Wales,0-29,people,35,35,0
2023,2023-10-01,England and Wales,30-44,female,17,17,0
2023,2023-10-01,England and Wales,30-44,male,18,18,0
2023,2023-10-01,England and Wales,30-44,people,35,34,1
2023,2023-10-01,England and Wales,45-49,female,11,11,-0
2023,2023-10-01,England and Wales,45-49,male,12,12,0
2023,2023-10-01,England and Wales,45-49,people,23,23,-0
2023,2023-10-01,England and Wales,50-54,female,17,18,-1
2023,2023-10-01,England and Wales,50-54,male,21,20,1
2023,2023-10-01,England and Wales,50-54,people,38,38,0
2023,2023-10-01,England and Wales,55-59,female,28,29,-1
2023,2023-10-01,England and Wales,55-59,male,31,31,-0
2023,2023-10-01,England and Wales,55-59,people,59,61,-2
2023,2023-10-01,England and Wales,60-64,female,44,44,-0
2023,2023-10-01,England and Wales,60-64,male,48,47,1
2023,2023-10-01,England and Wales,60-64,people,92,91,1
2023,2023-10-01,England and Wales,65-69,female,69,67,2
2023,2023-10-01,England and Wales,65-69,male,68,71,-3
2023,2023-10-01,England and Wales,65-69,people,137,139,-2
2023,2023-10-01,England and Wales,70-74,female,108,108,0
2023,2023-10-01,England and Wales,70-74,male,111,114,-3
2023,2023-10-01,England and Wales,70-74,people,219,222,-3
2023,2023-10-01,England and Wales,75-79,female,167,172,-5
2023,2023-10-01,England and Wales,75-79,male,196,182,14
2023,2023-10-01,England and Wales,75-79,people,363,353,10
2023,2023-10-01,England and Wales,80-84,female,257,258,-1
2023,2023-10-01,England and Wales,80-84,male,263,273,-10
2023,2023-10-01,England and Wales,80-84,people,520,530,-10
2023,2023-10-01,England and Wales,85-89,female,261,259,2
2023,2023-10-01,England and Wales,85-89,male,291,274,17
2023,2023-10-01,England and Wales,85-89,people,552,532,20
2023,2023-10-01,England and Wales,90+,female,321,338,-17
2023,2023-10-01,England and Wales,90+,male,329,358,-29
2023,2023-10-01,England and Wales,90+,people,650,696,-46
2023,2023-10-01,England and Wales,All ages,female,1317,1339,-22
2023,2023-10-01,England and Wales,All ages,male,1406,1416,-10
2023,2023-10-01,England and Wales,All ages,people,2723,2755,-32
2023,2023-10-01,Wales,0-29,female,1,1,0
2023,2023-10-01,Wales,0-29,male,1,1,0
2023,2023-10-01,Wales,0-29,people,2,2,0
2023,2023-10-01,Wales,30-44,female,1,1,0
2023,2023-10-01,Wales,30-44,male,1,1,0
2023,2023-10-01,Wales,30-44,people,2,2,0
2023,2023-10-01,Wales,45-49,female,1,1,0
2023,2023-10-01,Wales,45-49,male,1,1,0
2023,2023-10-01,Wales,45-49,people,2,1,1
2023,2023-10-01,Wales,50-54,female,1,1,0
