year,week,week_label,week_start_date,week_end_date,geography,age_group,sex,deaths,population,age_coarse,weeknumber,timeindex,logpop,expected_deaths,excess_deaths
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,50-54,male,1,89852,30-69,6,474,11,1,-0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,50-54,female,1,93520,30-69,6,474,11,1,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,55-59,male,2,89852,30-69,6,474,11,2,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,55-59,female,1,93520,30-69,6,474,11,2,-1
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,60-64,male,3,89852,30-69,6,474,11,3,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,60-64,female,2,93520,30-69,6,474,11,2,-0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,65-69,male,4,74877,30-69,6,474,11,4,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,65-69,female,4,77933,30-69,6,474,11,4,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,70-74,male,6,74877,70+,6,474,11,6,-0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,70-74,female,6,77933,70+,6,474,11,6,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,75-79,male,9,59902,70+,6,474,11,10,-1
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,75-79,female,9,62346,70+,6,474,11,9,-0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,80-84,male,15,44926,70+,6,474,11,15,0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,80-84,female,13,46760,70+,6,474,11,14,-1
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,85-89,male,14,22463,70+,6,474,10,15,-1
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,85-89,female,13,23380,70+,6,474,10,14,-1
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,90+,male,19,14975,70+,6,474,10,19,-0
2024,6,2024-W06,2024-02-05,2024-02-11,Wales,90+,female,18,15587,70+,6,474,10,18,0
2024,7,2024-W07,2024-02-12,2024-02-18,England,0-29,male,17,9674095,70+,7,475,16,18,-1
2024,7,2024-W07,2024-02-12,2024-02-18,England,0-29,female,16,10068957,70+,7,475,16,17,-1
2024,7,2024-W07,2024-02-12,2024-02-18,England,30-44,male,19,5121580,70+,7,475,15,18,1
2024,7,2024-W07,2024-02-12,2024-02-18,England,30-44,female,17,5330624,70+,7,475,15,17,0
2024,7,2024-W07,2024-02-12,2024-02-18,England,45-49,male,12,1707193,30-69,7,475,14,12,-0
2024,7,2024-W07,2024-02-12,2024-02-18,England,45-49,female,12,1776875,30-69,7,475,14,11,1
2024,7,2024-W07,2024-02-12,2024-02-18,England,50-54,male,19,1707193,30-69,7,475,14,20,-1
2024,7,2024-W07,2024-02-12,2024-02-18,England,50-54,female,19,1776875,30-69,7,475,14,19,0
2024,7,2024-W07,2024-02-12,2024-02-18,England,55-59,male,30,1707193,30-69,7,475,14,32,-2
2024,7,2024-W07,2024-02-12,2024-02-18,England,55-59,female,28,1776875,30-69,7,475,14,30,-2
2024,7,2024-W07,2024-02-12,2024-02-18,England,60-64,male,46,1707193,30-69,7,475,14,47,-1
2024,7,2024-W07,2024-02-12,2024-02-18,England,60-64,female,45,1776875,30-69,7,475,14,45,0
2024,7,2024-W07,2024-02-12,2024-02-18,England,65-69,male,72,1422661,30-69,7,475,14,72,-0
2024,7,2024-W07,2024-02-12,2024-02-18,England,65-69,female,76,1480729,30-69,7,475,14,68,8
2024,7,2024-W07,2024-02-12,2024-02-18,England,70-74,male,117,1422661,70+,7,475,14,114,3
2024,7,2024-W07,2024-02-12,2024-02-18,England,70-74,female,108,1480729,70+,7,475,14,108,0
2024,7,2024-W07,2024-02-12,2024-02-18,England,75-79,male,177,1138129,70+,7,475,14,181,-4
2024,7,2024-W07,2024-02-12,2024-02-18,England,75-79,female,169,1184583,70+,7,475,14,171,-2
2024,7,2024-W07,2024-02-12,2024-02-18,England,80-84,male,250,853597,70+,7,475,14,272,-22
2024,7,2024-W07,2024-02-12,2024-02-18,England,80-84,female,262,888437,70+,7,475,14,257,5
2024,7,2024-W07,2024-02-12,2024-02-18,England,85-89,male,282,426798,70+,7,475,13,273,9
2024,7,2024-W07,2024-02-12,2024-02-18,England,85-89,female,270,444219,70+,7,475,13,258,12
2024,7,2024-W07,2024-02-12,2024-02-18,England,90+,male,348,284532,70+,7,475,13,357,-9
2024,7,2024-W07,2024-02-12,2024-02-18,England,90+,female,335,296146,70+,7,475,13,338,-3
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,0-29,male,1,509163,70+,7,475,13,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,0-29,female,1,529945,70+,7,475,13,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,30-44,male,1,269557,70+,7,475,13,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,30-44,female,1,280559,70+,7,475,13,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,45-49,male,1,89852,30-69,7,475,11,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,45-49,female,1,93520,30-69,7,475,11,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,50-54,male,1,89852,30-69,7,475,11,1,-0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,50-54,female,1,93520,30-69,7,475,11,1,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,55-59,male,2,89852,30-69,7,475,11,2,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,55-59,female,2,93520,30-69,7,475,11,2,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,60-64,male,2,89852,30-69,7,475,11,3,-1
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,60-64,female,2,93520,30-69,7,475,11,2,-0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,65-69,male,4,74877,30-69,7,475,11,4,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,65-69,female,4,77933,30-69,7,475,11,4,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,70-74,male,6,74877,70+,7,475,11,6,-0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,70-74,female,6,77933,70+,7,475,11,6,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,75-79,male,10,59902,70+,7,475,11,10,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,75-79,female,8,62346,70+,7,475,11,9,-1
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,80-84,male,14,44926,70+,7,475,11,14,-0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,80-84,female,13,46760,70+,7,475,11,14,-1
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,85-89,male,14,22463,70+,7,475,10,15,-1
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,85-89,female,14,23380,70+,7,475,10,14,0
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,90+,male,18,14975,70+,7,475,10,19,-1
2024,7,2024-W07,2024-02-12,2024-02-18,Wales,90+,female,17,15587,70+,7,475,10,18,-1
2024,8,2024-W08,2024-02-19,2024-02-25,England,0-29,male,17,9674095,70+,8,476,16,18,-1
2024,8,2024-W08,2024-02-19,2024-02-25,England,0-29,female,16,10068957,70+,8,476,16,17,-1
2024,8,2024-W08,2024-02-19,2024-02-25,England,30-44,male,18,5121580,70+,8,476,15,18,-0
2024,8,2024-W08,2024-02-19,2024-02-25,England,30-44,female,18,5330624,70+,8,476,15,17,1
2024,8,2024-W08,2024-02-19,2024-02-25,England,45-49,male,12,1707193,30-69,8,476,14,12,-0
2024,8,2024-W08,2024-02-19,2024-02-25,England,45-49,female,12,1776875,30-69,8,476,14,11,1
2024,8,2024-W08,2024-02-19,2024-02-25,England,50-54,male,18,1707193,30-69,8,476,14,20,-2
2024,8,2024-W08,2024-02-19,2024-02-25,England,50-54,female,18,1776875,30-69,8,476,14,19,-1
2024,8,2024-W08,2024-02-19,2024-02-25,England,55-59,male,32,1707193,30-69,8,476,14,32,0
2024,8,2024-W08,2024-02-19,2024-02-25,England,55-59,female,30,1776875,30-69,8,476,14,30,0
2024,8,2024-W08,2024-02-19,2024-02-25,England,60-64,male,46,1707193,30-69,8,476,14,48,-2
2024,8,2024-W08,2024-02-19,2024-02-25,England,60-64,female,42,1776875,30-69,8,476,14,45,-3
2024,8,2024-W08,2024-02-19,2024-02-25,England,65-69,male,75,1422661,30-69,8,476,14,72,3
2024,8,2024-W08,2024-02-19,2024-02-25,England,65-69,female,72,1480729,30-69,8,476,14,69,3
2024,8,2024-W08,2024-02-19,2024-02-25,England,70-74,male,103,1422661,70+,8,476,14,117,-14
2024,8,2024-W08,2024-02-19,2024-02-25,England,70-74,female,109,1480729,70+,8,476,14,111,-2
2024,8,2024-W08,2024-02-19,2024-02-25,England,75-79,male,174,1138129,70+,8,476,14,187,-13
2024,8,2024-W08,2024-02-19,2024-02-25,England,75-79,female,185,1184583,70+,8,476,14,176,9
2024,8,2024-W08,2024-02-19,2024-02-25,England,80-84,male,285,853597,70+,8,476,14,280,5
2024,8,2024-W08,2024-02-19,2024-02-25,England,80-84,female,254,888437,70+,8,476,14,265,-11
2024,8,2024-W08,2024-02-19,2024-02-25,England,85-89,male,292,426798,70+,8,476,13,281,11
2024,8,2024-W08,2024-02-19,2024-02-25,England,85-89,female,280,444219,70+,8,476,13,266,14
2024,8,2024-W08,2024-02-19,2024-02-25,England,90+,male,361,284532,70+,8,476,13,368,-7
2024,8,2024-W08,2024-02-19,2024-02-25,England,90+,female,363,296146,70+,8,476,13,348,15
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,0-29,male,1,509163,70+,8,476,13,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,0-29,female,1,529945,70+,8,476,13,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,30-44,male,1,269557,70+,8,476,13,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,30-44,female,1,280559,70+,8,476,13,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,45-49,male,1,89852,30-69,8,476,11,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,45-49,female,1,93520,30-69,8,476,11,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,50-54,male,1,89852,30-69,8,476,11,1,-0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,50-54,female,1,93520,30-69,8,476,11,1,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,55-59,male,2,89852,30-69,8,476,11,2,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,55-59,female,2,93520,30-69,8,476,11,2,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,60-64,male,2,89852,30-69,8,476,11,3,-1
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,60-64,female,2,93520,30-69,8,476,11,2,-0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,65-69,male,4,74877,30-69,8,476,11,4,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,65-69,female,4,77933,30-69,8,476,11,4,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,70-74,male,6,74877,70+,8,476,11,6,-0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,70-74,female,6,77933,70+,8,476,11,6,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,75-79,male,10,59902,70+,8,476,11,10,0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,75-79,female,10,62346,70+,8,476,11,9,1
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,80-84,male,14,44926,70+,8,476,11,15,-1
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,80-84,female,14,46760,70+,8,476,11,14,-0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,85-89,male,14,22463,70+,8,476,10,15,-1
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,85-89,female,14,23380,70+,8,476,10,14,-0
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,90+,male,18,14975,70+,8,476,10,20,-2
2024,8,2024-W08,2024-02-19,2024-02-25,Wales,90+,female,19,15587,70+,8,476,10,18,1
2024,9,2024-W09,2024-02-26,2024-03-03,England,0-29,male,17,9674095,70+,9,477,16,19,-2
2024,9,2024-W09,2024-02-26,2024-03-03,England,0-29,female,19,10068957,70+,9,477,16,18,1
2024,9,2024-W09,2024-02-26,2024-03-03,England,30-44,male,18,5121580,70+,9,477,15,19,-1
2024,9,2024-W09,2024-02-26,2024-03-03,England,30-44,female,17,5330624,70+,9,477,15,18,-1
2024,9,2024-W09,2024-02-26,2024-03-03,England,45-49,male,12,1707193,30-69,9,477,14,13,-1
2024,9,2024-W09,2024-02-26,2024-03-03,England,45-49,female,12,1776875,30-69,9,477,14,12,0
2024,9,2024-W09,2024-02-26,2024-03-03,England,50-54,male,20,1707193,30-69,9,477,14,21,-1
2024,9,2024-W09,2024-02-26,2024-03-03,England,50-54,female,19,1776875,30-69,9,477,14,19,-0
2024,9,2024-W09,2024-02-26,2024-03-03,England,55-59,male,34,1707193,30-69,9,477,14,33,1
2024,9,2024-W09,2024-02-26,2024-03-03,England,55-59,female,30,1776875,30-69,9,477,14,31,-1
2024,9,2024-W09,2024-02-26,2024-03-03,England,60-64,male,51,1707193,30-69,9,477,14,49,2
2024,9,2024-W09,2024-02-26,2024-03-03,England,60-64,female,51,1776875,30-69,9,477,14,47,4
2024,9,2024-W09,2024-02-26,2024-03-03,England,65-69,male,71,1422661,30-69,9,477,14,75,-4
2024,9,2024-W09,2024-02-26,2024-03-03,England,65-69,female,73,1480729,30-69,9,477,14,71,2
2024,9,2024-W09,2024-02-26,2024-03-03,England,70-74,male,112,1422661,70+,9,477,14,121,-9
2024,9,2024-W09,2024-02-26,2024-03-03,England,70-74,female,112,1480729,70+,9,477,14,114,-2
2024,9,2024-W09,2024-02-26,2024-03-03,England,75-79,male,195,1138129,70+,9,477,14,192,3
2024,9,2024-W09,2024-02-26,2024-03-03,England,75-79,female,172,1184583,70+,9,477,14,181,-9
2024,9,2024-W09,2024-02-26,2024-03-03,England,80-84,male,259,853597,70+,9,477,14,288,-29
2024,9,2024-W09,2024-02-26,2024-03-03,England,80-84,female,264,888437,70+,9,477,14,272,-8
2024,9,2024-W09,2024-02-26,2024-03-03,England,85-89,male,260,426798,70+,9,477,13,289,-29
2024,9,2024-W09,2024-02-26,2024-03-03,England,85-89,female,247,444219,70+,9,477,13,274,-27
2024,9,2024-W09,2024-02-26,2024-03-03,England,90+,male,370,284532,70+,9,477,13,378,-8
2024,9,2024-W09,2024-02-26,2024-03-03,England,90+,female,335,296146,70+,9,477,13,358,-23
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,0-29,male,1,509163,70+,9,477,13,1,-0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,0-29,female,1,529945,70+,9,477,13,1,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,30-44,male,1,269557,70+,9,477,13,1,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,30-44,female,1,280559,70+,9,477,13,1,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,45-49,male,1,89852,30-69,9,477,11,1,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,45-49,female,1,93520,30-69,9,477,11,1,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,50-54,male,1,89852,30-69,9,477,11,1,-0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,50-54,female,1,93520,30-69,9,477,11,1,-0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,55-59,male,2,89852,30-69,9,477,11,2,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,55-59,female,2,93520,30-69,9,477,11,2,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,60-64,male,3,89852,30-69,9,477,11,3,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,60-64,female,3,93520,30-69,9,477,11,2,1
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,65-69,male,4,74877,30-69,9,477,11,4,-0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,65-69,female,4,77933,30-69,9,477,11,4,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,70-74,male,6,74877,70+,9,477,11,6,-0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,70-74,female,6,77933,70+,9,477,11,6,-0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,75-79,male,9,59902,70+,9,477,11,10,-1
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,75-79,female,10,62346,70+,9,477,11,10,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,80-84,male,14,44926,70+,9,477,11,15,-1
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,80-84,female,15,46760,70+,9,477,11,14,1
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,85-89,male,16,22463,70+,9,477,10,15,1
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,85-89,female,15,23380,70+,9,477,10,15,0
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,90+,male,19,14975,70+,9,477,10,20,-1
2024,9,2024-W09,2024-02-26,2024-03-03,Wales,90+,female,18,15587,70+,9,477,10,19,-1
2024,10,2024-W10,2024-03-04,2024-03-10,England,0-29,male,19,9674095,70+,10,478,16,20,-1
2024,10,2024-W10,2024-03-04,2024-03-10,England,0-29,female,18,10068957,70+,10,478,16,19,-1
2024,10,2024-W10,2024-03-04,2024-03-10,England,30-44,male,19,5121580,70+,10,478,15,20,-1
2024,10,2024-W10,2024-03-04,2024-03-10,England,30-44,female,19,5330624,70+,10,478,15,18,1
2024,10,2024-W10,2024-03-04,2024-03-10,England,45-49,male,14,1707193,30-69,10,478,14,13,1
2024,10,2024-W10,2024-03-04,2024-03-10,England,45-49,female,12,1776875,30-69,10,478,14,12,-0
2024,10,2024-W10,2024-03-04,2024-03-10,England,50-54,male,20,1707193,30-69,10,478,14,21,-1
2024,10,2024-W10,2024-03-04,2024-03-10,England,50-54,female,20,1776875,30-69,10,478,14,20,-0
2024,10,2024-W10,2024-03-04,2024-03-10,England,55-59,male,34,1707193,30-69,10,478,14,34,-0
2024,10,2024-W10,2024-03-04,2024-03-10,England,55-59,female,31,1776875,30-69,10,478,14,32,-1
2024,10,2024-W10,2024-03-04,2024-03-10,England,60-64,male,54,1707193,30-69,10,478,14,51,3
2024,10,2024-W10,2024-03-04,2024-03-10,England,60-64,female,50,1776875,30-69,10,478,14,48,2
2024,10,2024-W10,2024-03-04,2024-03-10,England,65-69,male,72,1422661,30-69,10,478,14,78,-6
2024,10,2024-W10,2024-03-04,2024-03-10,England,65-69,female,78,1480729,30-69,10,478,14,74,4
2024,10,2024-W10,2024-03-04,2024-03-10,England,70-74,male,118,1422661,70+,10,478,14,126,-8
2024,10,2024-W10,2024-03-04,2024-03-10,England,70-74,female,114,1480729,70+,10,478,14,119,-5
2024,10,2024-W10,2024-03-04,2024-03-10,England,75-79,male,213,1138129,70+,10,478,14,200,13
2024,10,2024-W10,2024-03-04,2024-03-10,England,75-79,female,187,1184583,70+,10,478,14,189,-2
2024,10,2024-W10,2024-03-04,2024-03-10,England,80-84,male,286,853597,70+,10,478,14,301,-15
2024,10,2024-W10,2024-03-04,2024-03-10,England,80-84,female,255,888437,70+,10,478,14,284,-29
2024,10,2024-W10,2024-03-04,2024-03-10,England,85-89,male,297,426798,70+,10,478,13,302,-5
2024,10,2024-W10,2024-03-04,2024-03-10,England,85-89,female,268,444219,70+,10,478,13,285,-17
2024,10,2024-W10,2024-03-04,2024-03-10,England,90+,male,397,284532,70+,10,478,13,395,2
2024,10,2024-W10,2024-03-04,2024-03-10,England,90+,female,362,296146,70+,10,478,13,373,-11
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,0-29,male,1,509163,70+,10,478,13,1,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,0-29,female,1,529945,70+,10,478,13,1,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,30-44,male,1,269557,70+,10,478,13,1,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,30-44,female,1,280559,70+,10,478,13,1,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,45-49,male,1,89852,30-69,10,478,11,1,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,45-49,female,1,93520,30-69,10,478,11,1,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,50-54,male,1,89852,30-69,10,478,11,1,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,50-54,female,1,93520,30-69,10,478,11,1,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,55-59,male,2,89852,30-69,10,478,11,2,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,55-59,female,2,93520,30-69,10,478,11,2,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,60-64,male,3,89852,30-69,10,478,11,3,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,60-64,female,2,93520,30-69,10,478,11,3,-1
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,65-69,male,4,74877,30-69,10,478,11,4,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,65-69,female,4,77933,30-69,10,478,11,4,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,70-74,male,6,74877,70+,10,478,11,7,-1
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,70-74,female,6,77933,70+,10,478,11,6,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,75-79,male,11,59902,70+,10,478,11,11,0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,75-79,female,11,62346,70+,10,478,11,10,1
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,80-84,male,15,44926,70+,10,478,11,16,-1
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,80-84,female,15,46760,70+,10,478,11,15,-0
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,85-89,male,15,22463,70+,10,478,10,16,-1
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,85-89,female,13,23380,70+,10,478,10,15,-2
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,90+,male,20,14975,70+,10,478,10,21,-1
2024,10,2024-W10,2024-03-04,2024-03-10,Wales,90+,female,18,15587,70+,10,478,10,20,-2
2024,11,2024-W11,2024-03-11,2024-03-17,England,0-29,male,19,9674095,70+,11,479,16,20,-1
2024,11,2024-W11,2024-03-11,2024-03-17,England,0-29,female,19,10068957,70+,11,479,16,19,-0
2024,11,2024-W11,2024-03-11,2024-03-17,England,30-44,male,20,5121580,70+,11,479,15,20,-0
2024,11,2024-W11,2024-03-11,2024-03-17,England,30-44,female,20,5330624,70+,11,479,15,19,1
2024,11,2024-W11,2024-03-11,2024-03-17,England,45-49,male,12,1707193,30-69,11,479,14,14,-2
2024,11,2024-W11,2024-03-11,2024-03-17,England,45-49,female,12,1776875,30-69,11,479,14,13,-1
2024,11,2024-W11,2024-03-11,2024-03-17,England,50-54,male,22,1707193,30-69,11,479,14,22,-0
2024,11,2024-W11,2024-03-11,2024-03-17,England,50-54,female,23,1776875,30-69,11,479,14,21,2
2024,11,2024-W11,2024-03-11,2024-03-17,England,55-59,male,35,1707193,30-69,11,479,14,36,-1
2024,11,2024-W11,2024-03-11,2024-03-17,England,55-59,female,36,1776875,30-69,11,479,14,34,2
2024,11,2024-W11,2024-03-11,2024-03-17,England,60-64,male,56,1707193,30-69,11,479,14,54,2
2024,11,2024-W11,2024-03-11,2024-03-17,England,60-64,female,53,1776875,30-69,11,479,14,51,2
2024,11,2024-W11,2024-03-11,2024-03-17,England,65-69,male,88,1422661,30-69,11,479,14,82,6
2024,11,2024-W11,2024-03-11,2024-03-17,England,65-69,female,73,1480729,30-69,11,479,14,77,-4
2024,11,2024-W11,2024-03-11,2024-03-17,England,70-74,male,124,1422661,70+,11,479,14,131,-7
2024,11,2024-W11,2024-03-11,2024-03-17,England,70-74,female,121,1480729,70+,11,479,14,123,-2
2024,11,2024-W11,2024-03-11,2024-03-17,England,75-79,male,192,1138129,70+,11,479,14,208,-16
2024,11,2024-W11,2024-03-11,2024-03-17,England,75-79,female,197,1184583,70+,11,479,14,197,0
2024,11,2024-W11,2024-03-11,2024-03-17,England,80-84,male,312,853597,70+,11,479,14,312,-0
2024,11,2024-W11,2024-03-11,2024-03-17,England,80-84,female,317,888437,70+,11,479,14,295,22
2024,11,2024-W11,2024-03-11,2024-03-17,England,85-89,male,286,426798,70+,11,479,13,313,-27
2024,11,2024-W11,2024-03-11,2024-03-17,England,85-89,female,317,444219,70+,11,479,13,296,21
2024,11,2024-W11,2024-03-11,2024-03-17,England,90+,male,413,284532,70+,11,479,13,410,3
2024,11,2024-W11,2024-03-11,2024-03-17,England,90+,female,405,296146,70+,11,479,13,387,18
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,0-29,male,1,509163,70+,11,479,13,1,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,0-29,female,1,529945,70+,11,479,13,1,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,30-44,male,1,269557,70+,11,479,13,1,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,30-44,female,1,280559,70+,11,479,13,1,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,45-49,male,1,89852,30-69,11,479,11,1,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,45-49,female,1,93520,30-69,11,479,11,1,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,50-54,male,1,89852,30-69,11,479,11,1,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,50-54,female,1,93520,30-69,11,479,11,1,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,55-59,male,2,89852,30-69,11,479,11,2,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,55-59,female,2,93520,30-69,11,479,11,2,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,60-64,male,3,89852,30-69,11,479,11,3,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,60-64,female,2,93520,30-69,11,479,11,3,-1
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,65-69,male,4,74877,30-69,11,479,11,4,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,65-69,female,4,77933,30-69,11,479,11,4,-0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,70-74,male,7,74877,70+,11,479,11,7,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,70-74,female,6,77933,70+,11,479,11,7,-1
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,75-79,male,12,59902,70+,11,479,11,11,1
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,75-79,female,11,62346,70+,11,479,11,10,1
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,80-84,male,16,44926,70+,11,479,11,17,-1
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,80-84,female,16,46760,70+,11,479,11,16,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,85-89,male,18,22463,70+,11,479,10,17,1
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,85-89,female,16,23380,70+,11,479,10,16,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,90+,male,22,14975,70+,11,479,10,22,0
2024,11,2024-W11,2024-03-11,2024-03-17,Wales,90+,female,21,15587,70+,11,479,10,21,0
2024,12,2024-W12,2024-03-18,2024-03-24,England,0-29,male,22,9674095,70+,12,480,16,20,2
2024,12,2024-W12,2024-03-18,2024-03-24,England,0-29,female,19,10068957,70+,12,480,16,19,0
2024,12,2024-W12,2024-03-18,2024-03-24,England,30-44,male,21,5121580,70+,12,480,15,20,1
